age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
19.0,Private,170800.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
54.0,Local-gov,113649.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,157403.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,38.0,United-States,<=50K
28.0,Self-emp-not-inc,115945.0,Some-college,10.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
18.0,,279288.0,10th,6.0,Never-married,,Other-relative,White,Female,0.0,0.0,30.0,United-States,<=50K
49.0,Federal-gov,106207.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,118792.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,12.0,United-States,<=50K
38.0,Local-gov,73715.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
35.0,Private,66304.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
45.0,Private,105779.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
31.0,Self-emp-not-inc,182177.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
39.0,Private,277886.0,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,30.0,United-States,<=50K
50.0,Private,197826.0,Masters,14.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Private,101709.0,HS-grad,9.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,15.0,United-States,<=50K
41.0,,211873.0,Assoc-voc,11.0,Married-civ-spouse,,Wife,White,Female,0.0,1628.0,5.0,,<=50K
23.0,,172232.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Local-gov,251854.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
62.0,Federal-gov,52765.0,9th,5.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
42.0,Private,49255.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386.0,0.0,40.0,United-States,>50K
33.0,Private,227282.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
30.0,Private,35644.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
39.0,Private,167728.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
34.0,Private,37676.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
59.0,,259673.0,Some-college,10.0,Married-civ-spouse,,Husband,Other,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
18.0,Private,228216.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
56.0,Private,359972.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Private,65027.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
36.0,Private,295706.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,3674.0,0.0,42.0,United-States,<=50K
52.0,Private,106176.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,3770.0,40.0,United-States,<=50K
46.0,,280030.0,5th-6th,3.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
46.0,Private,409443.0,5th-6th,3.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,25.0,Mexico,<=50K
19.0,Private,57206.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
19.0,Private,220101.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
18.0,Private,152508.0,11th,7.0,Married-civ-spouse,Sales,Wife,Other,Female,0.0,0.0,20.0,United-States,<=50K
43.0,Private,163434.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
28.0,Private,65171.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
36.0,Private,114605.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
30.0,Private,314649.0,HS-grad,9.0,Married-spouse-absent,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,40.0,,<=50K
27.0,Private,210313.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,Guatemala,<=50K
32.0,Private,73498.0,7th-8th,4.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,213015.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,2176.0,0.0,40.0,United-States,<=50K
23.0,,263899.0,HS-grad,9.0,Never-married,,Own-child,Black,Male,0.0,0.0,12.0,England,<=50K
36.0,Private,237943.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,45.0,United-States,>50K
39.0,Private,224541.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,55.0,Mexico,<=50K
33.0,Private,327902.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,3908.0,0.0,50.0,United-States,<=50K
32.0,Self-emp-not-inc,220148.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
60.0,Local-gov,48788.0,Bachelors,13.0,Separated,Prof-specialty,Unmarried,White,Female,5455.0,0.0,55.0,United-States,<=50K
47.0,Self-emp-not-inc,294671.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
59.0,Self-emp-not-inc,165315.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,43.0,United-States,>50K
50.0,Private,109277.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
39.0,Self-emp-not-inc,107302.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,35.0,United-States,>50K
29.0,Private,190756.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,<=50K
29.0,Private,340534.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,44.0,United-States,<=50K
26.0,Local-gov,288781.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
35.0,Private,268661.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
42.0,Private,69019.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
58.0,Private,289364.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,45.0,United-States,>50K
30.0,Self-emp-inc,164190.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2258.0,45.0,United-States,<=50K
48.0,Local-gov,452402.0,Doctorate,16.0,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,15.0,United-States,<=50K
49.0,Private,115784.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
65.0,Private,386672.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,15.0,United-States,<=50K
64.0,Self-emp-inc,179436.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,55.0,United-States,>50K
36.0,Private,82743.0,Assoc-acdm,12.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,55.0,Iran,<=50K
46.0,State-gov,171926.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Male,7430.0,0.0,50.0,United-States,>50K
26.0,Private,34309.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
46.0,Private,233493.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1579.0,40.0,United-States,<=50K
20.0,Private,238917.0,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,32.0,Mexico,<=50K
26.0,Private,159897.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Self-emp-inc,99185.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
45.0,Private,348854.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,27.0,United-States,<=50K
32.0,Private,40142.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Private,304530.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K
77.0,Private,271000.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
28.0,Private,99838.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,38.0,,<=50K
51.0,Self-emp-inc,189183.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Private,295607.0,10th,6.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,165030.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
43.0,Self-emp-not-inc,75993.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
23.0,Private,53245.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,1602.0,12.0,United-States,<=50K
18.0,Private,126071.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,104293.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,212798.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
58.0,Self-emp-inc,21626.0,Assoc-voc,11.0,Divorced,Sales,Not-in-family,White,Male,2202.0,0.0,56.0,United-States,<=50K
51.0,Private,216475.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,1564.0,43.0,United-States,>50K
21.0,Private,177940.0,HS-grad,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Local-gov,186117.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,56.0,United-States,>50K
34.0,Private,538243.0,Some-college,10.0,Separated,Tech-support,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
22.0,Private,125010.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
18.0,,103497.0,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
41.0,Private,225892.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
52.0,Private,201783.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K
57.0,Private,154368.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
60.0,Self-emp-inc,226355.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2415.0,70.0,,>50K
48.0,Self-emp-not-inc,138069.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2042.0,50.0,United-States,<=50K
62.0,Private,26966.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
22.0,Private,366139.0,Some-college,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,204734.0,Some-college,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
42.0,Private,373469.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
25.0,Private,233461.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
40.0,Private,374367.0,Assoc-voc,11.0,Separated,Sales,Not-in-family,Black,Male,0.0,0.0,44.0,United-States,<=50K
40.0,Private,77357.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Local-gov,165883.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,162098.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
66.0,Self-emp-inc,107627.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
47.0,Private,60267.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,38.0,United-States,>50K
61.0,,31285.0,7th-8th,4.0,Separated,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Local-gov,102130.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
62.0,Private,252134.0,7th-8th,4.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40.0,Cuba,<=50K
23.0,Private,394612.0,Bachelors,13.0,Never-married,Tech-support,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Local-gov,182313.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
18.0,Private,193741.0,11th,7.0,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,30.0,United-States,<=50K
24.0,Private,95552.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,State-gov,122493.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
22.0,,195532.0,HS-grad,9.0,Never-married,,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
55.0,Self-emp-inc,147098.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,2444.0,60.0,United-States,>50K
31.0,Private,177675.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,175262.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,23545.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
57.0,Private,279636.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
52.0,Self-emp-inc,114758.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
52.0,Private,175714.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
46.0,Private,288608.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,46645.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,9.0,United-States,<=50K
31.0,,505438.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,30.0,Mexico,<=50K
45.0,Private,59287.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
63.0,Private,205246.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,117444.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,92288.0,Masters,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,,<=50K
32.0,State-gov,104509.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
54.0,Self-emp-inc,117674.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
29.0,Local-gov,376302.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,35.0,Nicaragua,>50K
29.0,Private,425830.0,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,340332.0,Bachelors,13.0,Separated,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,45.0,United-States,<=50K
50.0,Self-emp-not-inc,197054.0,Prof-school,15.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
22.0,Private,137876.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
54.0,Private,175912.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
57.0,,202903.0,7th-8th,4.0,Married-civ-spouse,,Wife,White,Female,1173.0,0.0,45.0,Puerto-Rico,<=50K
22.0,Private,228452.0,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
48.0,Private,148549.0,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
22.0,Self-emp-not-inc,199011.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,20.0,United-States,<=50K
54.0,Private,24108.0,Some-college,10.0,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Private,277256.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2559.0,55.0,United-States,>50K
63.0,,257876.0,Prof-school,15.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
54.0,Local-gov,231482.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Portugal,<=50K
42.0,Private,186689.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,60.0,United-States,<=50K
35.0,Self-emp-inc,99146.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
46.0,Private,428350.0,HS-grad,9.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
26.0,Private,148298.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
82.0,Self-emp-not-inc,240491.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Cuba,<=50K
68.0,,365350.0,5th-6th,3.0,Married-spouse-absent,,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
19.0,Private,186159.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
22.0,Private,200973.0,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,12.0,United-States,<=50K
37.0,Private,112554.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
46.0,Private,114328.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,,152328.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
50.0,Self-emp-not-inc,124793.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
56.0,Local-gov,238582.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,41.0,United-States,>50K
36.0,Private,356838.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,Canada,<=50K
28.0,State-gov,175389.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Mexico,<=50K
52.0,State-gov,334273.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
40.0,Private,184682.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,69107.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Federal-gov,198186.0,10th,6.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,228960.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,176773.0,Preschool,1.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,40.0,Haiti,<=50K
50.0,Federal-gov,299831.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,880.0,40.0,United-States,<=50K
28.0,Private,365411.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,42.0,United-States,<=50K
47.0,Private,184005.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,3325.0,0.0,45.0,United-States,<=50K
46.0,Self-emp-not-inc,182689.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,35.0,United-States,>50K
30.0,Private,102821.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,<=50K
19.0,Self-emp-inc,150384.0,HS-grad,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
58.0,State-gov,21838.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
63.0,Self-emp-inc,110610.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
