Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Total Bright Sunshine
2019-03-22,1012.0,27.5,25.8,24.8,22.9,84.0,84.0,0.02,0.9
2019-03-23,1017.1,25.0,20.0,17.4,18.1,89.0,99.0,3.3,0.0
2019-03-24,1018.0,18.2,17.5,16.6,15.5,88.0,100.0,0.3,0.0
2019-03-25,1016.8,23.3,20.5,17.9,17.8,85.0,92.0,1.0,2.0
2019-03-26,1018.5,24.6,21.9,20.8,19.2,85.0,86.0,0.0,3.2
2019-03-27,1017.1,25.3,22.3,20.3,19.0,82.0,77.0,0.02,4.8
2019-03-28,1012.6,27.8,24.4,22.2,21.4,84.0,57.0,0.0,6.6
2019-03-29,1010.5,26.5,24.4,23.1,21.9,86.0,81.0,6.9,2.0
2019-03-30,1013.3,24.0,23.1,22.5,20.6,86.0,81.0,0.02,0.6
2019-03-31,1016.8,22.9,21.4,20.2,18.7,85.0,93.0,7.7,0.1
2019-04-01,1019.3,21.6,20.3,19.7,16.8,81.0,91.0,0.02,0.2
2019-04-02,1018.2,23.0,20.7,18.9,16.3,76.0,89.0,0.02,3.6
2019-04-03,1016.9,25.7,22.8,20.7,19.0,80.0,85.0,0.02,7.0
2019-04-04,1016.7,23.8,21.7,20.4,18.6,83.0,86.0,0.02,1.6
2019-04-05,1014.5,27.4,24.0,20.9,19.5,76.0,37.0,0.0,9.2
2019-04-06,1013.0,28.1,25.1,22.4,21.0,79.0,27.0,0.0,10.3
2019-04-07,1012.5,28.0,25.7,23.7,21.9,80.0,48.0,0.0,8.8
2019-04-08,1011.6,29.9,26.7,25.1,23.0,80.0,80.0,0.0,6.4
2019-04-09,1011.1,28.9,26.6,25.5,23.1,81.0,79.0,0.0,5.0
2019-04-10,1010.9,30.1,27.1,25.3,23.2,80.0,79.0,0.0,6.6
2019-04-11,1010.0,29.9,27.3,25.3,23.7,81.0,84.0,0.7,3.9
2019-04-12,1013.3,25.2,22.3,21.0,20.3,89.0,91.0,6.1,0.0
2019-04-13,1014.3,22.3,21.2,20.3,19.9,92.0,98.0,3.8,0.0
2019-04-14,1013.8,24.4,22.7,21.9,20.9,90.0,92.0,10.4,0.6
2019-04-15,1014.4,23.1,22.1,20.9,19.4,85.0,91.0,1.1,0.3
2019-04-16,1012.6,23.6,21.2,19.5,19.6,91.0,87.0,9.2,0.6
2019-04-17,1012.2,26.1,23.5,21.5,20.7,85.0,77.0,0.0,3.9
2019-04-18,1010.0,25.0,24.0,23.0,22.1,90.0,91.0,6.7,0.0
2019-04-19,1007.7,28.6,23.7,21.3,22.3,93.0,90.0,75.8,0.6
2019-04-20,1007.2,26.2,23.3,21.9,22.5,95.0,93.0,43.6,0.0
2019-04-21,1008.0,30.1,26.2,23.2,24.0,88.0,81.0,0.3,2.6
2019-04-22,1009.3,30.1,27.5,25.6,24.5,84.0,72.0,0.0,6.3
2019-04-23,1010.4,31.0,28.0,26.0,24.3,81.0,58.0,0.0,8.7
2019-04-24,1009.9,31.2,28.0,26.2,23.7,78.0,57.0,0.0,9.6
2019-04-25,1009.3,31.1,28.5,26.4,24.0,77.0,39.0,0.0,10.5
2019-04-26,1010.4,31.5,28.4,26.2,24.7,81.0,58.0,0.9,7.6
2019-04-27,1012.8,26.4,24.9,22.3,22.4,86.0,91.0,16.6,0.0
2019-04-28,1013.2,26.9,24.3,22.7,22.4,89.0,85.0,3.1,2.1
2019-04-29,1010.9,29.2,26.4,24.7,23.8,86.0,71.0,0.0,5.8
2019-04-30,1008.0,28.8,26.7,25.3,23.3,82.0,83.0,7.5,1.3
2019-05-01,1009.1,27.1,25.4,23.8,21.1,78.0,85.0,0.2,3.0
2019-05-02,1012.1,24.4,23.0,21.7,19.2,80.0,89.0,0.5,0.2
2019-05-03,1014.5,24.0,21.8,19.3,18.2,81.0,91.0,5.3,1.7
2019-05-04,1013.2,23.6,22.6,21.0,18.1,76.0,88.0,8.4,0.0
2019-05-05,1009.4,22.3,21.7,20.9,20.6,93.0,94.0,8.3,0.0
2019-05-06,1008.7,22.8,21.8,20.0,20.1,90.0,95.0,11.3,0.0
2019-05-07,1010.2,21.4,20.5,18.9,18.3,87.0,95.0,17.0,0.0
2019-05-08,1009.3,21.2,20.4,19.8,18.3,88.0,93.0,25.1,0.0
2019-05-09,1008.1,26.3,22.7,20.2,21.1,90.0,92.0,10.0,1.0
2019-05-10,1010.0,26.7,23.9,22.7,21.6,87.0,63.0,0.0,3.4
2019-05-11,1011.5,28.9,25.3,22.8,20.8,76.0,14.0,0.0,11.3
2019-05-12,1011.2,28.9,25.5,23.5,21.7,80.0,57.0,0.0,9.7
2019-05-13,1010.5,26.3,25.1,23.9,23.1,89.0,92.0,0.02,0.5
2019-05-14,1009.2,31.1,27.5,25.2,24.4,84.0,64.0,0.0,8.0
2019-05-15,1009.1,30.9,28.5,26.4,25.6,85.0,85.0,0.02,1.8
2019-05-16,1007.4,31.5,29.2,27.8,26.0,83.0,82.0,0.8,5.0
2019-05-17,1005.5,31.6,29.6,28.4,25.9,80.0,82.0,0.1,3.9
2019-05-18,1005.2,32.3,30.0,28.5,26.1,80.0,77.0,0.02,9.0
2019-05-19,1006.9,32.3,30.2,29.2,26.3,80.0,79.0,0.0,7.2
2019-05-20,1008.0,32.0,29.1,25.0,25.9,83.0,85.0,9.0,2.7
2019-05-21,1010.8,26.5,25.0,22.6,21.6,82.0,91.0,3.3,0.2
2019-05-22,1010.1,28.3,25.3,22.6,22.1,83.0,77.0,0.7,8.6
2019-05-23,1010.2,26.8,25.9,24.7,24.1,90.0,89.0,6.5,0.1
2019-05-24,1011.0,25.8,24.8,23.8,23.4,92.0,97.0,21.5,0.1
2019-05-25,1008.8,28.9,26.7,25.1,24.9,90.0,89.0,2.4,1.2
2019-05-26,1007.8,28.1,26.5,24.7,25.0,92.0,83.0,15.1,2.5
2019-05-27,1008.1,28.0,26.5,25.4,25.2,93.0,87.0,27.8,0.0
2019-05-28,1008.7,27.7,25.9,23.9,24.6,92.0,87.0,43.9,0.9
2019-05-29,1009.9,25.7,24.7,23.4,23.1,91.0,95.0,3.2,0.0
2019-05-30,1010.1,25.9,24.4,23.2,22.5,89.0,97.0,3.2,1.0
2019-05-31,1008.7,26.7,25.7,25.0,24.4,93.0,93.0,11.0,0.1
2019-06-01,1007.5,30.6,27.2,24.9,24.7,87.0,85.0,32.6,2.0
2019-06-02,1007.2,31.2,27.2,25.4,24.6,86.0,81.0,3.0,4.5
2019-06-03,1007.3,30.2,27.5,25.3,24.7,85.0,83.0,34.1,3.8
2019-06-04,1008.6,31.1,28.0,25.9,25.9,89.0,84.0,38.1,3.4
2019-06-05,1009.5,32.6,29.4,27.4,25.9,82.0,78.0,0.0,7.3
2019-06-06,1010.4,33.0,30.2,28.5,25.9,78.0,76.0,0.02,7.8
2019-06-07,1010.4,33.2,30.1,28.6,25.5,77.0,72.0,0.0,9.9
2019-06-08,1008.5,32.4,30.1,28.2,25.4,76.0,76.0,1.1,9.6
2019-06-09,1005.4,32.3,30.1,28.4,26.0,79.0,82.0,4.1,6.4
2019-06-10,1003.5,31.7,29.5,25.8,25.7,81.0,86.0,3.3,2.3
2019-06-11,1004.4,29.4,27.5,24.6,25.9,91.0,90.0,111.6,0.3
2019-06-12,1005.3,29.6,27.5,26.5,25.8,91.0,89.0,1.5,1.4
2019-06-13,1003.0,30.7,27.7,25.5,25.6,88.0,90.0,55.8,0.2
2019-06-14,1002.4,31.6,28.4,25.4,23.5,76.0,58.0,16.5,10.7
2019-06-15,1005.3,31.4,28.6,26.4,23.4,74.0,42.0,0.02,11.1
2019-06-16,1006.5,30.1,27.9,26.8,24.1,80.0,77.0,0.0,9.0
2019-06-17,1007.3,28.7,27.6,26.8,25.3,88.0,87.0,4.7,0.5
2019-06-18,1008.1,30.0,28.6,27.5,26.4,88.0,82.0,11.1,2.4
2019-06-19,1007.8,31.7,28.9,26.5,26.4,87.0,84.0,14.0,2.8
2019-06-20,1006.9,32.5,30.1,28.2,26.1,80.0,66.0,0.5,9.2
2019-06-21,1005.9,32.8,30.8,29.5,26.3,77.0,79.0,0.7,8.7
2019-06-22,1004.7,33.0,30.7,28.7,26.4,78.0,81.0,0.7,8.9
2019-06-23,1004.8,32.2,30.3,29.1,26.4,80.0,84.0,3.2,3.9
2019-06-24,1006.2,30.6,29.1,24.7,26.2,85.0,88.0,16.8,0.2
2019-06-25,1006.7,29.7,27.2,24.8,25.1,89.0,88.0,35.4,0.4
2019-06-26,1004.0,31.4,28.6,26.1,26.0,86.0,78.0,0.9,3.7
2019-06-27,1001.7,32.5,30.2,28.3,26.9,83.0,78.0,3.5,5.3
2019-06-28,1001.7,32.7,30.5,29.3,27.1,82.0,77.0,2.2,5.3
2019-06-29,1001.6,33.3,31.0,29.5,26.8,79.0,72.0,0.6,6.5
2019-06-30,1001.6,33.0,29.5,26.9,26.7,85.0,74.0,33.1,6.4
2019-07-01,1001.6,33.2,30.0,26.8,26.5,82.0,72.0,15.3,8.5
2019-07-02,1001.4,31.1,28.9,26.3,26.0,85.0,82.0,19.1,3.5
2019-07-03,1004.0,28.7,26.6,25.5,25.7,95.0,93.0,79.1,0.0
2019-07-04,1006.3,32.3,29.1,27.0,26.0,84.0,85.0,13.0,2.4
2019-07-05,1004.9,32.0,29.5,26.8,25.4,79.0,83.0,1.3,7.4
2019-07-06,1003.5,31.6,29.8,27.9,25.9,80.0,85.0,1.5,3.8
2019-07-07,1004.7,31.4,29.7,28.9,26.0,81.0,88.0,4.3,1.8
2019-07-08,1005.6,32.3,30.1,29.1,26.1,79.0,85.0,0.1,1.7
2019-07-09,1003.4,31.7,30.0,28.7,26.1,80.0,88.0,6.0,3.5
2019-07-10,1003.5,30.2,28.6,26.5,26.0,86.0,88.0,14.3,0.0
2019-07-11,1007.5,30.9,28.8,27.5,26.1,86.0,87.0,6.0,1.1
2019-07-12,1007.4,32.3,29.9,28.1,26.0,80.0,82.0,2.6,6.1
2019-07-13,1005.4,32.2,30.1,29.2,25.6,77.0,88.0,0.02,6.5
2019-07-14,1004.0,32.3,30.1,29.2,26.0,79.0,85.0,0.02,2.4
2019-07-15,1004.8,33.7,30.4,28.7,26.0,77.0,74.0,0.0,9.6
2019-07-16,1004.7,33.4,30.3,28.4,25.5,76.0,47.0,0.0,10.9
2019-07-17,1001.4,33.1,30.5,28.3,26.5,79.0,66.0,0.0,6.2
2019-07-18,998.7,35.0,31.3,29.6,26.4,75.0,53.0,0.02,9.5
2019-07-19,1001.2,32.8,29.5,26.9,26.3,83.0,73.0,22.6,1.9
2019-07-20,1005.2,31.9,28.6,26.6,26.1,87.0,85.0,6.4,2.8
2019-07-21,1006.4,31.5,29.3,27.3,26.1,83.0,85.0,0.1,6.2
2019-07-22,1005.5,31.5,29.2,27.1,25.7,82.0,88.0,0.4,1.5
2019-07-23,1005.3,32.7,29.5,27.2,25.8,80.0,75.0,0.02,6.8
2019-07-24,1006.6,33.1,30.0,28.4,26.3,81.0,68.0,0.02,6.3
2019-07-25,1008.0,32.6,30.1,28.3,25.9,79.0,62.0,1.0,7.1
2019-07-26,1006.9,33.5,30.7,28.8,25.8,76.0,63.0,0.02,11.4
2019-07-27,1005.8,33.3,30.6,29.0,25.7,76.0,78.0,0.0,10.4
2019-07-28,1006.6,32.3,29.6,28.0,25.7,80.0,77.0,0.5,3.0
2019-07-29,1006.6,31.4,28.8,27.4,25.4,82.0,79.0,1.0,3.3
2019-07-30,1004.5,31.5,28.9,26.7,25.6,82.0,84.0,12.8,4.8
2019-07-31,1002.0,28.1,26.2,24.5,24.6,91.0,91.0,121.1,0.1
2019-08-01,1000.1,27.6,26.4,24.9,25.2,94.0,94.0,98.3,0.0
2019-08-02,1002.1,28.5,27.0,25.4,25.3,91.0,88.0,8.2,1.6
2019-08-03,1002.7,27.5,26.7,25.3,25.1,91.0,88.0,28.4,0.0
2019-08-04,1002.7,30.2,27.9,26.9,24.6,83.0,87.0,0.02,1.7
2019-08-05,1003.1,34.5,29.7,26.5,25.0,77.0,34.0,0.0,11.5
2019-08-06,1002.7,32.2,29.8,28.7,25.4,78.0,65.0,0.02,2.7
2019-08-07,1000.7,33.6,30.1,28.0,23.8,70.0,43.0,0.0,8.2
2019-08-08,998.5,33.5,30.4,27.7,25.1,74.0,43.0,0.0,10.9
2019-08-09,997.2,35.1,31.3,28.1,26.2,75.0,36.0,0.0,11.0
2019-08-10,999.0,33.2,30.6,29.4,27.4,83.0,83.0,0.0,4.8
2019-08-11,1000.7,32.7,30.4,29.2,26.9,82.0,85.0,1.1,7.8
2019-08-12,1001.6,34.0,30.8,29.2,27.0,80.0,78.0,0.4,8.5
2019-08-13,1001.7,33.3,30.8,28.8,26.6,79.0,67.0,9.2,10.8
2019-08-14,1002.0,33.4,30.0,25.2,26.2,80.0,70.0,54.4,7.7
2019-08-15,1001.9,32.4,30.0,26.5,25.8,79.0,69.0,5.6,8.6
2019-08-16,1003.4,32.0,30.0,27.6,26.2,81.0,82.0,1.1,3.8
2019-08-17,1005.6,30.1,28.0,25.9,25.5,87.0,87.0,42.2,3.2
2019-08-18,1005.1,31.6,27.8,25.0,25.2,86.0,84.0,19.0,4.9
2019-08-19,1003.9,31.8,28.8,26.8,25.6,83.0,81.0,0.1,4.0
2019-08-20,1004.8,31.7,29.1,28.0,25.2,79.0,74.0,0.02,7.5
2019-08-21,1005.9,32.8,29.5,27.6,24.3,74.0,74.0,0.0,9.7
2019-08-22,1006.6,33.0,29.7,27.5,25.3,77.0,62.0,0.0,9.4
2019-08-23,1006.7,31.4,29.4,28.2,25.5,80.0,65.0,0.7,3.8
2019-08-24,1002.3,33.9,30.9,27.7,25.9,75.0,56.0,0.0,10.0
2019-08-25,1000.8,32.6,27.2,25.1,25.2,89.0,95.0,88.4,0.0
2019-08-26,1006.3,28.7,25.7,22.9,24.7,95.0,81.0,178.3,1.4
2019-08-27,1008.1,31.4,28.6,26.9,26.3,88.0,57.0,2.9,4.3
2019-08-28,1006.2,33.8,29.9,27.2,25.4,77.0,72.0,0.0,10.2
2019-08-29,1005.6,30.7,29.0,27.8,25.8,83.0,80.0,5.9,4.7
2019-08-30,1007.6,30.1,27.7,25.0,25.1,86.0,83.0,8.5,3.6
2019-08-31,1007.8,30.3,26.9,25.0,25.3,91.0,90.0,43.7,2.3
2019-09-01,1006.5,31.0,28.2,26.2,24.7,82.0,85.0,8.5,4.7
2019-09-02,1007.0,28.1,26.9,25.2,25.2,90.0,88.0,38.4,0.1
2019-09-03,1005.6,30.9,28.4,26.2,24.6,80.0,85.0,12.9,5.9
2019-09-04,1004.0,28.3,26.8,25.5,25.1,91.0,89.0,62.2,1.4
2019-09-05,1003.1,29.3,27.2,25.4,25.1,88.0,89.0,31.8,4.1
2019-09-06,1002.5,32.4,28.9,26.8,24.9,79.0,55.0,0.2,9.5
2019-09-07,1003.6,33.3,29.8,27.5,25.6,79.0,25.0,0.4,8.2
2019-09-08,1004.7,33.0,30.0,28.0,26.2,80.0,31.0,0.4,9.0
2019-09-09,1005.8,33.3,30.0,28.3,25.7,78.0,47.0,0.0,4.1
2019-09-10,1008.9,33.3,30.1,28.2,25.2,76.0,27.0,0.0,10.5
2019-09-11,1011.3,33.3,30.2,28.4,24.6,73.0,38.0,0.02,10.0
2019-09-12,1009.9,33.5,30.3,28.3,24.8,73.0,44.0,0.0,9.8
2019-09-13,1008.4,33.0,30.1,28.7,25.6,77.0,64.0,0.02,6.1
2019-09-14,1008.4,32.3,29.8,28.4,25.5,78.0,69.0,0.02,4.8
2019-09-15,1008.2,32.2,29.2,25.9,24.4,76.0,51.0,11.0,5.5
2019-09-16,1007.7,32.3,29.3,26.3,24.5,76.0,73.0,4.3,7.4
2019-09-17,1009.0,31.8,29.2,27.9,24.5,76.0,80.0,2.1,4.8
2019-09-18,1010.9,32.0,28.8,25.8,24.7,79.0,79.0,18.0,5.2
2019-09-19,1011.3,32.4,28.0,24.9,22.7,74.0,54.0,8.7,10.3
2019-09-20,1008.7,32.6,29.0,26.2,17.5,52.0,9.0,0.0,11.0
2019-09-21,1008.0,32.5,29.2,26.5,14.8,42.0,2.0,0.0,11.1
2019-09-22,1012.2,31.3,28.3,25.9,13.1,40.0,7.0,0.0,11.2
2019-09-23,1016.2,30.7,27.7,25.4,18.4,57.0,41.0,0.0,8.0
2019-09-24,1017.5,30.3,27.5,26.3,21.5,70.0,59.0,0.0,7.0
2019-09-25,1017.3,30.8,27.3,25.7,21.4,71.0,32.0,0.02,5.9
2019-09-26,1017.2,30.8,27.5,25.5,21.6,71.0,43.0,0.0,7.6
2019-09-27,1016.6,30.6,27.6,25.7,21.9,72.0,46.0,0.02,5.7
2019-09-28,1015.0,32.2,28.2,25.9,22.2,71.0,33.0,0.0,8.6
2019-09-29,1012.8,31.7,28.7,26.6,23.7,75.0,33.0,0.0,8.8
2019-09-30,1008.8,33.4,30.1,27.2,22.0,64.0,21.0,0.0,10.0
2019-10-01,1009.4,33.2,30.3,28.4,21.2,59.0,11.0,0.0,10.7
2019-10-02,1011.2,32.1,29.5,27.9,23.7,71.0,20.0,0.0,10.6
2019-10-03,1012.1,31.8,29.0,27.4,22.3,67.0,22.0,0.0,10.5
2019-10-04,1012.2,31.3,28.6,26.9,22.4,70.0,22.0,0.0,8.0
2019-10-05,1012.9,32.3,29.1,26.8,22.7,69.0,18.0,0.0,9.9
2019-10-06,1014.7,29.1,26.3,23.1,22.8,81.0,87.0,46.8,0.2
2019-10-07,1015.4,28.3,26.3,23.2,23.7,86.0,83.0,17.9,3.2
2019-10-08,1015.6,30.4,27.7,25.3,23.6,79.0,66.0,4.9,8.4
2019-10-09,1014.7,29.8,27.8,26.7,22.9,75.0,55.0,0.02,9.0
2019-10-10,1013.5,30.3,27.9,26.6,23.3,76.0,35.0,0.0,8.4
2019-10-11,1011.8,31.1,28.5,26.3,23.5,75.0,24.0,0.0,10.1
2019-10-12,1011.8,31.5,28.6,27.4,24.4,78.0,51.0,0.3,4.8
2019-10-13,1014.6,30.8,27.2,24.5,24.2,84.0,81.0,13.6,5.0
2019-10-14,1017.6,28.9,25.8,24.2,23.1,86.0,80.0,52.1,2.2
2019-10-15,1019.0,29.7,26.0,23.1,20.8,74.0,56.0,10.4,8.4
2019-10-16,1018.3,28.9,25.5,23.2,18.9,67.0,37.0,0.0,9.4
2019-10-17,1017.2,29.7,26.2,23.9,20.1,70.0,31.0,0.0,10.4
2019-10-18,1016.9,29.0,26.5,24.7,20.3,70.0,57.0,0.02,8.3
2019-10-19,1017.2,29.6,26.2,24.2,20.7,72.0,34.0,0.0,9.0
2019-10-20,1016.5,28.3,25.4,23.4,20.7,76.0,42.0,3.5,7.7
2019-10-21,1014.0,28.8,25.3,23.5,19.9,72.0,35.0,0.0,8.5
2019-10-22,1012.2,28.0,25.0,23.4,18.6,68.0,21.0,0.0,9.9
2019-10-23,1012.2,28.7,25.5,23.5,19.8,71.0,28.0,0.0,10.2
2019-10-24,1014.9,29.5,26.2,24.5,20.4,71.0,51.0,0.0,8.7
2019-10-25,1016.7,28.3,25.8,24.3,21.0,75.0,33.0,0.0,9.6
2019-10-26,1017.0,28.3,25.9,24.7,21.0,75.0,73.0,0.02,4.3
2019-10-27,1015.3,29.0,25.7,24.0,21.3,76.0,59.0,0.02,8.1
2019-10-28,1014.7,29.0,25.2,22.4,20.8,77.0,79.0,0.02,3.2
2019-10-29,1015.7,24.7,22.7,20.3,15.9,65.0,54.0,0.0,4.5
2019-10-30,1016.7,26.4,24.0,21.5,15.6,60.0,81.0,0.0,4.4
2019-10-31,1016.2,27.2,24.8,23.2,18.3,68.0,78.0,0.0,5.1
2019-11-01,1015.7,29.3,25.7,24.0,20.4,73.0,49.0,0.0,9.7
2019-11-02,1014.6,28.2,25.3,23.9,20.3,74.0,31.0,0.0,9.6
2019-11-03,1013.9,28.8,25.7,23.8,20.7,74.0,48.0,0.0,9.3
2019-11-04,1014.5,28.6,25.0,22.8,15.5,56.0,28.0,0.0,9.5
2019-11-05,1013.4,27.4,23.9,21.6,14.5,56.0,11.0,0.0,10.2
2019-11-06,1012.0,26.5,23.8,22.3,17.7,69.0,47.0,0.0,9.0
2019-11-07,1013.7,26.9,23.8,21.4,14.3,56.0,32.0,0.0,10.1
2019-11-08,1017.0,26.8,23.3,20.8,12.5,51.0,21.0,0.0,10.2
2019-11-09,1017.6,26.0,22.7,20.4,15.0,62.0,33.0,0.0,10.1
2019-11-10,1016.1,26.7,22.7,20.6,16.7,70.0,16.0,0.0,10.1
2019-11-11,1014.7,26.8,23.1,20.9,17.7,72.0,32.0,0.0,10.2
2019-11-12,1016.4,25.2,23.3,22.3,19.2,78.0,70.0,0.0,4.6
2019-11-13,1018.3,26.8,24.1,22.3,19.4,75.0,39.0,0.0,9.0
2019-11-14,1018.9,25.9,23.0,21.1,15.7,64.0,42.0,0.0,8.6
2019-11-15,1016.9,25.7,22.8,21.5,16.9,70.0,29.0,0.0,9.8
2019-11-16,1015.7,25.6,22.5,21.5,18.0,76.0,33.0,0.0,6.8
2019-11-17,1015.0,26.5,23.4,21.4,19.5,79.0,18.0,0.0,9.8
2019-11-18,1015.7,28.4,24.3,20.6,18.1,69.0,18.0,0.0,9.9
2019-11-19,1018.4,22.7,20.5,17.9,13.3,63.0,49.0,0.0,4.3
2019-11-20,1019.5,24.0,21.1,19.4,14.6,66.0,56.0,0.0,6.3
2019-11-21,1018.9,25.2,21.7,19.2,15.0,66.0,16.0,0.02,10.0
2019-11-22,1017.1,26.3,22.3,19.6,15.3,66.0,14.0,0.0,10.0
2019-11-23,1016.9,26.9,23.3,21.4,19.2,78.0,44.0,0.0,8.7
2019-11-24,1017.5,27.4,23.4,21.1,19.1,77.0,24.0,0.0,9.9
2019-11-25,1019.6,26.6,23.8,22.4,18.7,73.0,58.0,0.0,8.2
2019-11-26,1020.7,23.4,22.0,21.0,17.5,76.0,88.0,0.02,0.9
2019-11-27,1020.0,24.8,22.3,21.1,18.2,78.0,53.0,0.0,9.0
2019-11-28,1021.9,23.1,20.3,18.0,12.5,61.0,41.0,0.0,9.8
2019-11-29,1022.3,22.6,19.7,17.0,13.0,65.0,48.0,0.0,9.6
2019-11-30,1020.4,23.8,20.4,17.9,14.9,71.0,34.0,0.0,9.8
2019-12-01,1018.3,25.5,21.5,18.8,15.5,69.0,8.0,0.0,9.6
2019-12-02,1021.6,20.3,17.4,15.1,8.0,54.0,18.0,0.0,9.3
2019-12-03,1023.1,20.1,16.4,13.8,4.7,46.0,32.0,0.0,9.7
2019-12-04,1022.9,20.1,17.5,13.9,3.6,40.0,55.0,0.0,9.5
2019-12-05,1024.8,18.3,15.3,13.1,5.7,54.0,88.0,1.4,0.0
2019-12-06,1024.7,19.5,16.5,12.7,2.3,39.0,47.0,0.3,7.2
2019-12-07,1024.8,19.1,16.2,13.2,2.2,39.0,1.0,0.0,9.6
2019-12-08,1024.8,19.5,15.9,13.0,4.5,47.0,16.0,0.0,9.6
2019-12-09,1021.8,21.7,17.4,14.7,9.7,62.0,56.0,0.0,8.6
2019-12-10,1018.6,21.9,18.4,15.7,12.5,69.0,39.0,0.0,8.8
2019-12-11,1018.4,24.0,19.1,16.5,11.7,64.0,2.0,0.0,9.6
2019-12-12,1020.9,21.4,19.1,17.4,12.6,67.0,43.0,0.0,7.1
2019-12-13,1022.4,22.0,19.2,18.0,14.6,75.0,43.0,0.0,7.3
2019-12-14,1021.7,23.3,19.5,17.6,14.8,75.0,17.0,0.0,9.6
2019-12-15,1020.0,20.5,19.5,18.5,16.1,81.0,85.0,0.0,0.0
2019-12-16,1018.1,23.7,21.3,19.7,16.7,76.0,86.0,0.0,1.0
2019-12-17,1017.7,26.2,23.2,21.2,17.7,71.0,79.0,0.0,5.1
2019-12-18,1018.1,27.3,22.8,20.0,18.5,77.0,70.0,0.0,5.3
2019-12-19,1019.8,21.4,19.8,18.8,17.1,84.0,94.0,0.1,0.6
2019-12-20,1019.6,21.6,19.1,17.7,15.1,78.0,83.0,0.7,4.7
2019-12-21,1017.8,21.9,19.3,17.0,16.5,84.0,86.0,1.4,3.0
2019-12-22,1015.8,22.8,20.5,19.2,17.7,84.0,60.0,0.0,5.5
2019-12-23,1016.7,21.4,20.0,18.9,17.3,85.0,81.0,0.0,0.3
2019-12-24,1017.9,23.3,20.4,19.0,16.9,80.0,44.0,0.0,8.6
2019-12-25,1016.4,22.9,20.1,19.0,16.6,80.0,65.0,0.0,7.7
2019-12-26,1016.3,24.5,21.0,17.5,15.8,73.0,29.0,0.0,9.4
2019-12-27,1020.3,21.3,18.0,15.6,11.2,65.0,23.0,0.0,9.4
2019-12-28,1020.2,20.9,18.5,16.8,13.1,72.0,64.0,0.02,6.1
2019-12-29,1018.3,19.6,18.8,17.9,16.8,88.0,92.0,9.3,0.0
2019-12-30,1020.0,22.5,20.3,18.8,18.7,91.0,90.0,0.3,0.0
2019-12-31,1024.9,20.2,19.2,18.0,16.8,86.0,93.0,0.02,0.0
2020-01-01,1026.5,18.7,17.9,17.2,14.4,80.0,92.0,0.02,0.2
2020-01-02,1025.2,20.4,18.3,17.4,14.4,78.0,54.0,0.0,3.6
2020-01-03,1023.0,22.0,18.9,17.2,15.7,82.0,47.0,0.0,8.9
2020-01-04,1020.9,22.0,19.2,17.6,16.1,83.0,62.0,0.0,8.6
2020-01-05,1020.5,22.1,20.0,18.7,16.1,79.0,81.0,0.0,6.6
2020-01-06,1019.3,24.0,21.0,19.5,17.0,78.0,75.0,0.0,6.7
2020-01-07,1017.2,25.8,22.4,20.4,19.3,83.0,57.0,0.02,8.0
2020-01-08,1018.5,26.0,21.9,19.7,16.4,72.0,35.0,0.0,8.1
2020-01-09,1018.1,20.6,19.3,18.4,15.3,77.0,76.0,0.0,5.0
2020-01-10,1016.4,21.8,19.9,18.8,16.7,82.0,67.0,0.0,6.1
2020-01-11,1015.3,23.9,20.9,18.7,17.4,81.0,59.0,0.0,7.0
2020-01-12,1017.1,20.3,17.9,15.7,11.2,65.0,75.0,0.0,7.9
2020-01-13,1017.8,19.7,18.3,17.2,14.1,76.0,77.0,0.0,2.5
2020-01-14,1019.0,21.9,19.0,17.5,14.6,76.0,42.0,0.0,9.4
2020-01-15,1018.3,21.7,19.5,17.9,15.9,80.0,77.0,0.1,5.8
2020-01-16,1017.7,22.2,19.8,18.4,17.1,84.0,57.0,0.02,7.2
2020-01-17,1019.6,20.0,18.5,17.2,12.6,69.0,88.0,0.0,0.1
2020-01-18,1019.6,21.0,18.3,17.1,13.4,73.0,63.0,0.0,6.5
2020-01-19,1020.9,20.7,18.2,16.6,13.5,75.0,83.0,0.0,1.1
2020-01-20,1021.9,20.6,18.0,15.7,13.5,75.0,80.0,0.0,2.9
2020-01-21,1022.4,21.1,18.8,17.3,15.1,80.0,85.0,0.0,4.9
2020-01-22,1019.1,23.6,20.5,18.0,17.4,82.0,84.0,0.02,4.3
2020-01-23,1017.2,25.7,21.9,20.5,19.5,86.0,63.0,0.0,7.6
2020-01-24,1018.1,23.1,21.5,20.1,19.6,89.0,86.0,0.02,4.6
2020-01-25,1016.2,22.2,19.7,18.8,17.9,89.0,91.0,2.1,0.9
2020-01-26,1014.9,19.2,16.5,13.7,14.0,86.0,80.0,12.3,1.5
2020-01-27,1016.4,16.0,13.0,11.5,7.6,70.0,71.0,0.2,2.7
2020-01-28,1018.6,16.1,13.0,10.8,6.9,66.0,68.0,0.1,4.4
2020-01-29,1020.6,17.1,13.8,11.0,4.7,55.0,42.0,0.0,7.2
2020-01-30,1021.5,18.5,14.7,11.6,2.4,44.0,3.0,0.0,10.2
